Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
45, 262144, 1, 1, 32, 1.41268, 1.17558, N/A, 0.0411125, 0.0297833, 384.227, 1.8021, 2, 16, 32, 16, 4, 1, 77.9428, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 32, 1.41268, 1.17558, N/A, 0.0411125, 0.0297833, 384.227, 1.8021, 2, 16, 32, 16, 4, 1, 77.9428, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 32, 1.41268, 1.17558, N/A, 0.0411125, 0.0297833, 384.227, 1.8021, 2, 16, 32, 16, 4, 1, 77.9428, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 32, 1.41268, 1.17558, N/A, 0.0411125, 0.0297833, 384.227, 1.8021, 2, 16, 32, 16, 4, 1, 77.9428, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 32, 1.41268, 1.17558, N/A, 0.0411125, 0.0297833, 384.227, 1.8021, 2, 16, 32, 16, 4, 1, 77.9428, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 256, 1.34821, 1.44611, N/A, 0.133305, 0.162932, 382.903, 1.92669, 2, 4, 4, 8, 1, 1, 72.9025, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 256, 1.34821, 1.44611, N/A, 0.133305, 0.162932, 382.903, 1.92669, 2, 4, 4, 8, 1, 1, 72.9025, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 8, 0.185957, 0.142067, N/A, 0.00053325, 0.000578839, 0.490046, 0.00222851, 2, 2, 4, 8, 1, 1, 61.5518, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 16, 0.185957, 0.142067, N/A, 0.000605102, 0.000810012, 0.504005, 0.00230083, 2, 2, 2, 4, 1, 1, 59.6171, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.185957, 0.142067, N/A, 0.000745328, 0.00126139, 0.506123, 0.00246068, 2, 2, 1, 2, 1, 1, 55.7442, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 64, 0.182484, 0.168242, N/A, 0.001474, 0.00195724, 0.47323, 0.00352725, 2, 2, 1, 2, 1, 1, 38.8883, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 8, 0.212122, 0.161838, N/A, 0.000735469, 0.000839867, 0.940404, 0.00417602, 2, 2, 4, 8, 1, 1, 65.6935, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 16, 0.212122, 0.161838, N/A, 0.000807321, 0.0012344, 0.954364, 0.00425147, 2, 2, 2, 4, 1, 1, 64.5276, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.212122, 0.161838, N/A, 0.000947547, 0.0020125, 0.956482, 0.00441968, 2, 2, 1, 2, 1, 1, 62.0718, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 64, 0.203231, 0.168667, N/A, 0.00158791, 0.00262003, 0.901594, 0.00517088, 2, 2, 1, 2, 1, 1, 53.0543, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 128, 0.18961, 0.179916, N/A, 0.00371309, 0.00467956, 1.04796, 0.0106494, 2, 2, 1, 2, 1, 1, 25.7608, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 8, 0.22966, 0.188702, N/A, 0.00122099, 0.0011071, 1.72575, 0.00748558, 2, 2, 8, 16, 1, 1, 73.2975, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 16, 0.22966, 0.188702, N/A, 0.00131413, 0.00152292, 1.70867, 0.00762324, 2, 2, 4, 8, 1, 1, 71.974, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.22966, 0.188702, N/A, 0.00150839, 0.00235506, 1.70984, 0.00789746, 2, 2, 2, 4, 1, 1, 69.4748, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 64, 0.22966, 0.188702, N/A, 0.00189468, 0.00402457, 1.71618, 0.00856742, 2, 2, 1, 2, 1, 1, 64.042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 8, 0.185957, 0.142067, N/A, 0.00053325, 0.000578839, 0.490046, 0.00222851, 2, 2, 4, 8, 1, 1, 61.5518, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 16, 0.185957, 0.142067, N/A, 0.000605102, 0.000810012, 0.504005, 0.00230083, 2, 2, 2, 4, 1, 1, 59.6171, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.185957, 0.142067, N/A, 0.000745328, 0.00126139, 0.506123, 0.00246068, 2, 2, 1, 2, 1, 1, 55.7442, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 64, 0.182484, 0.168242, N/A, 0.001474, 0.00195724, 0.47323, 0.00352725, 2, 2, 1, 2, 1, 1, 38.8883, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 8, 0.212122, 0.161838, N/A, 0.000735469, 0.000839867, 0.940404, 0.00417602, 2, 2, 4, 8, 1, 1, 65.6935, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 16, 0.212122, 0.161838, N/A, 0.000807321, 0.0012344, 0.954364, 0.00425147, 2, 2, 2, 4, 1, 1, 64.5276, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.212122, 0.161838, N/A, 0.000947547, 0.0020125, 0.956482, 0.00441968, 2, 2, 1, 2, 1, 1, 62.0718, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 64, 0.203231, 0.168667, N/A, 0.00158791, 0.00262003, 0.901594, 0.00517088, 2, 2, 1, 2, 1, 1, 53.0543, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 128, 0.18961, 0.179916, N/A, 0.00371309, 0.00467956, 1.04796, 0.0106494, 2, 2, 1, 2, 1, 1, 25.7608, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 8, 0.22966, 0.188702, N/A, 0.00122099, 0.0011071, 1.72575, 0.00748558, 2, 2, 8, 16, 1, 1, 73.2975, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 16, 0.22966, 0.188702, N/A, 0.00131413, 0.00152292, 1.70867, 0.00762324, 2, 2, 4, 8, 1, 1, 71.974, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.22966, 0.188702, N/A, 0.00150839, 0.00235506, 1.70984, 0.00789746, 2, 2, 2, 4, 1, 1, 69.4748, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 64, 0.22966, 0.188702, N/A, 0.00189468, 0.00402457, 1.71618, 0.00856742, 2, 2, 1, 2, 1, 1, 64.042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 128, 0.211406, 0.181391, N/A, 0.00393154, 0.00599578, 1.99688, 0.0140896, 2, 2, 1, 2, 1, 1, 38.9417, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 256, 0.218752, 0.244852, N/A, 0.0109212, 0.0128542, 2.03238, 0.0321197, 2, 2, 1, 2, 1, 1, 17.0822, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 8, 0.237168, 0.20076, N/A, 0.00215198, 0.00160154, 3.90491, 0.0159243, 2, 2, 16, 32, 1, 1, 68.9105, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 16, 0.237168, 0.20076, N/A, 0.00230359, 0.00207582, 3.84415, 0.015916, 2, 2, 8, 16, 1, 1, 68.9463, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.237168, 0.20076, N/A, 0.00261653, 0.00302664, 3.82561, 0.0165586, 2, 2, 4, 8, 1, 1, 66.2706, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 64, 0.237168, 0.20076, N/A, 0.00322513, 0.00491846, 3.82715, 0.0179156, 2, 2, 2, 4, 1, 1, 61.2511, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 128, 0.237168, 0.20076, N/A, 0.00444741, 0.00870721, 3.85257, 0.0208582, 2, 2, 1, 2, 1, 1, 52.6099, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 256, 0.240413, 0.246192, N/A, 0.0113488, 0.0154773, 3.79378, 0.0386417, 2, 2, 1, 2, 1, 1, 28.3981, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 8, 0.300907, 0.240083, N/A, 0.00296498, 0.00190485, 7.61572, 0.0294264, 2, 2, 16, 32, 1, 1, 74.5827, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 16, 0.300907, 0.240083, N/A, 0.00311658, 0.00270585, 7.55496, 0.0294181, 2, 2, 8, 16, 1, 1, 74.6037, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.300907, 0.240083, N/A, 0.00342953, 0.00431011, 7.53642, 0.0300607, 2, 2, 4, 8, 1, 1, 73.0089, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.300907, 0.240083, N/A, 0.00403812, 0.00750881, 7.53796, 0.0314177, 2, 2, 2, 4, 1, 1, 69.8555, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 128, 0.300907, 0.240083, N/A, 0.00526041, 0.0139113, 7.56338, 0.0343603, 2, 2, 1, 2, 1, 1, 63.8731, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 256, 0.266296, 0.265682, N/A, 0.0122829, 0.0208024, 7.27443, 0.0515348, 2, 2, 1, 2, 1, 1, 42.5867, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.330297, 0.305266, N/A, 0.00559351, 0.00282386, 14.4048, 0.0574343, 2, 2, 32, 64, 1, 1, 76.4247, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 16, 0.330297, 0.305266, N/A, 0.00585068, 0.00373043, 14.1971, 0.0567778, 2, 2, 16, 32, 1, 1, 77.3084, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.330297, 0.305266, N/A, 0.00639163, 0.00556268, 14.1035, 0.0575061, 2, 2, 8, 16, 1, 1, 76.3292, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 64, 0.330297, 0.305266, N/A, 0.00746693, 0.0092281, 14.0833, 0.0601444, 2, 2, 4, 8, 1, 1, 72.981, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 128, 0.330297, 0.305266, N/A, 0.00961925, 0.0165606, 14.1238, 0.0657022, 2, 2, 2, 4, 1, 1, 66.8075, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 256, 0.330297, 0.305266, N/A, 0.0139322, 0.031234, 14.2352, 0.0772472, 2, 2, 1, 2, 1, 1, 56.8227, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.398085, 0.501682, N/A, 0.0107692, 0.00458054, 26.6389, 0.114594, 2, 2, 64, 128, 1, 1, 76.6078, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 16, 0.398085, 0.501682, N/A, 0.0112712, 0.00573194, 26.2064, 0.11086, 2, 2, 32, 64, 1, 1, 79.1883, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.398085, 0.501682, N/A, 0.0122685, 0.00802053, 26.0146, 0.11102, 2, 2, 16, 32, 1, 1, 79.0736, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 64, 0.442529, 0.39047, N/A, 0.011057, 0.0147001, 27.892, 0.111216, 2, 2, 4, 8, 1, 1, 78.9349, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 128, 0.442529, 0.39047, N/A, 0.0132093, 0.0272601, 27.9324, 0.116773, 2, 2, 2, 4, 1, 1, 75.1781, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 256, 0.442529, 0.39047, N/A, 0.0175223, 0.0523885, 28.0438, 0.128318, 2, 2, 1, 2, 1, 1, 68.4141, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.602974, 0.501682, N/A, 0.0123125, 0.00612382, 53.2779, 0.236341, 2, 4, 64, 128, 1, 1, 74.2893, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 16, 0.600894, 0.501682, N/A, 0.0130281, 0.00748883, 52.4128, 0.230048, 2, 4, 32, 64, 1, 1, 76.3214, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.510916, 0.587485, N/A, 0.0192042, 0.0108787, 51.6017, 0.208596, 2, 2, 16, 32, 1, 1, 84.1703, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 64, 0.510916, 0.587485, N/A, 0.021211, 0.0180894, 51.5436, 0.212804, 2, 2, 8, 16, 1, 1, 82.5058, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 128, 0.510916, 0.587485, N/A, 0.0252254, 0.0325116, 51.5979, 0.223367, 2, 2, 4, 8, 1, 1, 78.6042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 256, 0.510916, 0.587485, N/A, 0.0332561, 0.0613576, 51.7875, 0.245292, 2, 2, 2, 4, 1, 1, 71.5784, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 8, 0.859004, 0.501682, N/A, 0.0153578, 0.0091065, 104.054, 0.453096, 2, 8, 64, 32, 4, 1, 77.5005, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 16, 0.860325, 0.501682, N/A, 0.0164862, 0.010947, 104.826, 0.469925, 2, 8, 32, 64, 1, 1, 74.7251, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 32, 0.764343, 0.587485, N/A, 0.0234275, 0.0151021, 103.203, 0.43719, 2, 4, 16, 32, 1, 1, 80.3201, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 64, 0.766335, 0.587485, N/A, 0.0277687, 0.0246471, 103.087, 0.458276, 2, 4, 8, 16, 1, 1, 76.6245, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 128, 0.771324, 0.587485, N/A, 0.0369393, 0.0442255, 103.196, 0.50727, 2, 4, 4, 8, 1, 1, 69.2239, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 256, 0.789345, 0.768285, N/A, 0.0469002, 0.103439, 102.965, 0.440276, 2, 2, 2, 4, 1, 1, 79.7571, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 8, 1.15598, 1.12297, N/A, 0.0210958, 0.0142898, 193.745, 0.955828, 2, 16, 128, 32, 8, 1, 73.4759, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 16, 1.04433, 1.17558, N/A, 0.0279181, 0.0154155, 192.317, 0.872973, 2, 8, 64, 32, 4, 1, 80.4496, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 32, 1.04814, 1.17558, N/A, 0.0313707, 0.0202846, 193.238, 0.917781, 2, 8, 32, 64, 1, 1, 76.5219, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 64, 1.0527, 1.17558, N/A, 0.0391842, 0.0306882, 192.734, 0.961341, 2, 8, 16, 32, 1, 1, 73.0545, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 128, 0.965379, 1.26497, N/A, 0.0610868, 0.0548436, 191.763, 0.927139, 2, 4, 8, 16, 1, 1, 75.7496, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 256, 0.975769, 1.26497, N/A, 0.0884135, 0.102986, 192.423, 1.07529, 2, 4, 4, 8, 1, 1, 65.313, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 512, 0.277545, 0.431716, N/A, 0.037484, 0.0392823, 4.18432, 0.107246, 2, 2, 1, 1, 1, 2, 10.2321, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 512, 0.30605, 0.440457, N/A, 0.0372974, 0.0455543, 7.33482, 0.118715, 2, 2, 1, 2, 1, 1, 18.4872, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 1024, 0.432308, 1.07037, N/A, 0.134167, 0.137763, 9.22571, 0.380433, 2, 2, 1, 1, 1, 2, 5.76896, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 512, 0.333877, 0.461891, N/A, 0.0390678, 0.056107, 13.7601, 0.143289, 2, 2, 1, 2, 1, 1, 30.6331, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 1024, 0.466027, 1.08377, N/A, 0.135849, 0.148228, 15.2133, 0.404293, 2, 2, 1, 1, 1, 2, 10.857, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 512, 0.398085, 0.501682, N/A, 0.04239, 0.0769936, 26.61, 0.192291, 2, 2, 1, 2, 1, 1, 45.6537, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 1024, 0.50711, 1.11846, N/A, 0.139292, 0.169235, 27.1464, 0.451645, 2, 2, 1, 1, 1, 2, 19.4374, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 512, 0.510916, 0.587485, N/A, 0.0493257, 0.119058, 52.1971, 0.289866, 2, 2, 1, 2, 1, 1, 60.5713, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 1024, 0.588137, 1.17558, N/A, 0.143895, 0.213102, 50.8456, 0.54426, 2, 2, 1, 2, 1, 1, 32.2596, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 512, 0.789345, 0.768285, N/A, 0.0629698, 0.20296, 103.375, 0.484851, 2, 2, 1, 2, 1, 1, 72.4246, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 1024, 0.70456, 1.26497, N/A, 0.157522, 0.296987, 98.4639, 0.732511, 2, 2, 1, 2, 1, 1, 47.9381, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 512, 0.983326, 1.44611, N/A, 0.12264, 0.235718, 192.192, 0.935899, 2, 2, 2, 4, 1, 1, 75.0405, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 1024, 0.983326, 1.44611, N/A, 0.184549, 0.464529, 193.704, 1.1087, 2, 2, 1, 2, 1, 1, 63.3446, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 16, 0.185957, 0.142067, N/A, 0.000605102, 0.000810012, 0.504005, 0.00230083, 2, 2, 2, 4, 1, 1, 59.6171, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.185957, 0.142067, N/A, 0.000745328, 0.00126139, 0.506123, 0.00246068, 2, 2, 1, 2, 1, 1, 55.7442, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 64, 0.182484, 0.168242, N/A, 0.001474, 0.00195724, 0.47323, 0.00352725, 2, 2, 1, 2, 1, 1, 38.8883, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 16, 0.212122, 0.161838, N/A, 0.000807321, 0.0012344, 0.954364, 0.00425147, 2, 2, 2, 4, 1, 1, 64.5276, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.212122, 0.161838, N/A, 0.000947547, 0.0020125, 0.956482, 0.00441968, 2, 2, 1, 2, 1, 1, 62.0718, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 64, 0.203231, 0.168667, N/A, 0.00158791, 0.00262003, 0.901594, 0.00517088, 2, 2, 1, 2, 1, 1, 53.0543, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 128, 0.18961, 0.179916, N/A, 0.00371309, 0.00467956, 1.04796, 0.0106494, 2, 2, 1, 2, 1, 1, 25.7608, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 16, 0.22966, 0.188702, N/A, 0.00131413, 0.00152292, 1.70867, 0.00762324, 2, 2, 4, 8, 1, 1, 71.974, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.22966, 0.188702, N/A, 0.00150839, 0.00235506, 1.70984, 0.00789746, 2, 2, 2, 4, 1, 1, 69.4748, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 64, 0.22966, 0.188702, N/A, 0.00189468, 0.00402457, 1.71618, 0.00856742, 2, 2, 1, 2, 1, 1, 64.042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 128, 0.211406, 0.181391, N/A, 0.00393154, 0.00599578, 1.99688, 0.0140896, 2, 2, 1, 2, 1, 1, 38.9417, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 256, 0.218752, 0.244852, N/A, 0.0109212, 0.0128542, 2.03238, 0.0321197, 2, 2, 1, 2, 1, 1, 17.0822, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 16, 0.237168, 0.20076, N/A, 0.00230359, 0.00207582, 3.84415, 0.015916, 2, 2, 8, 16, 1, 1, 68.9463, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.237168, 0.20076, N/A, 0.00261653, 0.00302664, 3.82561, 0.0165586, 2, 2, 4, 8, 1, 1, 66.2706, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 64, 0.237168, 0.20076, N/A, 0.00322513, 0.00491846, 3.82715, 0.0179156, 2, 2, 2, 4, 1, 1, 61.2511, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 128, 0.237168, 0.20076, N/A, 0.00444741, 0.00870721, 3.85257, 0.0208582, 2, 2, 1, 2, 1, 1, 52.6099, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 256, 0.240413, 0.246192, N/A, 0.0113488, 0.0154773, 3.79378, 0.0386417, 2, 2, 1, 2, 1, 1, 28.3981, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 512, 0.277545, 0.431716, N/A, 0.037484, 0.0392823, 4.18432, 0.107246, 2, 2, 1, 1, 1, 2, 10.2321, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 16, 0.300907, 0.240083, N/A, 0.00311658, 0.00270585, 7.55496, 0.0294181, 2, 2, 8, 16, 1, 1, 74.6037, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.300907, 0.240083, N/A, 0.00342953, 0.00431011, 7.53642, 0.0300607, 2, 2, 4, 8, 1, 1, 73.0089, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.300907, 0.240083, N/A, 0.00403812, 0.00750881, 7.53796, 0.0314177, 2, 2, 2, 4, 1, 1, 69.8555, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 128, 0.300907, 0.240083, N/A, 0.00526041, 0.0139113, 7.56338, 0.0343603, 2, 2, 1, 2, 1, 1, 63.8731, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 256, 0.266296, 0.265682, N/A, 0.0122829, 0.0208024, 7.27443, 0.0515348, 2, 2, 1, 2, 1, 1, 42.5867, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 512, 0.30605, 0.440457, N/A, 0.0372974, 0.0455543, 7.33482, 0.118715, 2, 2, 1, 2, 1, 1, 18.4872, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 1024, 0.432308, 1.07037, N/A, 0.134167, 0.137763, 9.22571, 0.380433, 2, 2, 1, 1, 1, 2, 5.76896, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 16, 0.330297, 0.305266, N/A, 0.00585068, 0.00373043, 14.1971, 0.0567778, 2, 2, 16, 32, 1, 1, 77.3084, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.330297, 0.305266, N/A, 0.00639163, 0.00556268, 14.1035, 0.0575061, 2, 2, 8, 16, 1, 1, 76.3292, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 64, 0.330297, 0.305266, N/A, 0.00746693, 0.0092281, 14.0833, 0.0601444, 2, 2, 4, 8, 1, 1, 72.981, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 16, 0.185957, 0.142067, N/A, 0.000605102, 0.000810012, 0.504005, 0.00230083, 2, 2, 2, 4, 1, 1, 59.6171, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.185957, 0.142067, N/A, 0.000745328, 0.00126139, 0.506123, 0.00246068, 2, 2, 1, 2, 1, 1, 55.7442, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 16, 0.212122, 0.161838, N/A, 0.000807321, 0.0012344, 0.954364, 0.00425147, 2, 2, 2, 4, 1, 1, 64.5276, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.212122, 0.161838, N/A, 0.000947547, 0.0020125, 0.956482, 0.00441968, 2, 2, 1, 2, 1, 1, 62.0718, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 64, 0.203231, 0.168667, N/A, 0.00158791, 0.00262003, 0.901594, 0.00517088, 2, 2, 1, 2, 1, 1, 53.0543, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 16, 0.22966, 0.188702, N/A, 0.00131413, 0.00152292, 1.70867, 0.00762324, 2, 2, 4, 8, 1, 1, 71.974, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
